index,Nfeval,J,Jf,J_length,Lengths,J_CC,J_LENGTH_PENALTY,J_CURVATURE,J_MSC,J_ALS,curvatures,msc,B.n,gradJcoils,C-C-Sep
19,20,0.0005001244081057752,0.0004891877266841336,2.1070826956189252e-07,21.07082695618925,2.044869088514243e-06,2.3449151036234095e-06,6.3361889599420055e-06,0.01552906124521069,6.935796695389408e-09,16.071980712056064,25.95428823297086,0.015332655983950408,0.035453028950962306,0.1441536514834054
20,21,0.0004923708072771976,0.00048592097872151397,2.107369340191045e-07,21.07369340191045,1.3319161728153661e-06,3.4004221417910918e-06,1.5067533070580061e-06,0.014856096617782383,6.94716274457026e-09,15.975140757298652,25.892629190946625,0.015344346950207068,0.024115540348034887,0.14522624411539597
21,22,0.0004892953224160351,0.00048636731028126626,2.1067785114792596e-07,21.067785114792596,1.5056604314727778e-06,1.2116738521482098e-06,0.0,0.01476709932866362,6.945635817591675e-09,15.895188773682966,25.887314646330296,0.015380507195439782,0.006530554854437814,0.14511978229696448
22,23,0.00048779494315342146,0.000484721821189013,2.1069403009844066e-07,21.069403009844066,1.3256438514508701e-06,1.5367840828591302e-06,0.0,0.014708934623778877,6.947661260787648e-09,15.901516764813817,25.87614786616235,0.015356019857513123,0.006327050526550966,0.14537718438961536
23,24,0.0005543227807736496,0.0004773520823532014,2.1077147960502086e-07,21.077147960502085,1.7901175508546255e-07,8.217802996064537e-07,7.575913488615128e-05,0.014276551995775556,6.964196479312213e-09,16.201043781982847,25.950060157746872,0.015253979522672155,0.25018149962386793,0.14814743255737522
24,25,0.000484505006224955,0.00048190787221170093,2.107083703170599e-07,21.070837031705988,1.0193016086957779e-06,1.3671240342412423e-06,0.0,0.01461989875138583,6.950771548376389e-09,15.93405223654302,25.885183553079568,0.015314976343592026,0.0057090337802599995,0.14591554170915125
25,26,0.0008041495846238934,0.00047032321109126104,2.1086950916349967e-07,21.086950916349966,2.0080208059400655e-07,4.709844043128373e-07,0.0003329437175385621,0.013972461624351574,6.972353379447924e-09,16.400694867797647,26.076685617089428,0.015069679857337344,0.5979893603408797,0.14835261767930508
26,27,0.00048303078725661565,0.000480475475023771,2.1071766540931734e-07,21.071766540931733,9.242903105817556e-07,1.2883589541345855e-06,1.3194530271903787e-07,0.014574716563345453,6.9519478934090215e-09,15.953285072571664,25.893663091275634,0.01529159488296645,0.005911049984871094,0.14609034592406728
27,28,0.0004949646642801388,0.0004735441459791953,2.1077660276153267e-07,21.077660276153267,6.613915060665461e-07,7.927024075127511e-07,1.975564778460261e-05,0.01428315757255014,6.95942030922055e-09,16.081248312566846,25.928526495636316,0.015167594084734835,0.12695507037270778,0.1466385930837705
28,29,0.00048160777169599026,0.00047837238832789677,2.107323734341354e-07,21.07323734341354,8.52786056358251e-07,1.1460838420536652e-06,1.025781096247375e-06,0.014498018917128397,6.953775341906199e-09,15.979899531666724,25.901175557651474,0.015256875688782624,0.017443962727187453,0.1462295089049085
29,30,0.00047629912778503994,0.0004738412024475812,2.1078665600669547e-07,21.078665600669545,7.43345238975618e-07,8.515792868159088e-07,6.522141556605013e-07,0.014168819911008905,6.9609514233795185e-09,15.973219410669774,25.894536442768118,0.015167101837160331,0.014548019171476407,0.14645689934281855
30,31,0.0004692144676233058,0.00046738716073458904,2.1087984133790193e-07,21.087984133790194,5.772020108889806e-07,1.487252210339236e-07,8.904998154559386e-07,0.013576311176316379,6.978666466345537e-09,16.026775169090595,25.89296478792449,0.015030479279582905,0.014709421197132382,0.14746197440860342
31,32,0.00048482609338821827,0.00046380281781711885,2.109577113710553e-07,21.09577113710553,1.3994385366605806e-06,9.180720265564661e-07,1.8494807296511354e-05,0.013162869589469559,6.989549841931984e-09,16.042608727543723,25.947367450762787,0.014946729491402038,0.13519093724719375,0.1449739726213513
32,33,0.0004676649661206717,0.0004660233139861258,2.1089777538182357e-07,21.089777538182357,6.774185843599916e-07,3.3005623924272744e-08,7.203301508798314e-07,0.01347299336038243,6.981130154688314e-09,16.02190128318058,25.902600239891513,0.01500362217020465,0.02099677598147179,0.14720610753503136
33,34,0.0004655595966036172,0.00046466582980836884,2.1087107974174633e-07,21.087107974174632,6.558414568397512e-07,0.0,2.705425866684271e-08,0.013575760745831625,6.9758140789253275e-09,15.92473714874762,25.91140068241091,0.014993500114747094,0.005010488322084276,0.14730408955712584
34,35,0.0004644438799511746,0.0004633797411323167,2.1090116133659474e-07,21.090116133659475,8.003139418609212e-07,5.690124788479565e-11,5.286681441253737e-08,0.013460723038189055,6.980425153122367e-09,15.931953292296242,25.92241886690396,0.014961652700177607,0.00510916471632964,0.14690301073563167
35,36,0.00047257396190359644,0.0004598572452347896,2.1104221549993155e-07,21.104221549993156,1.002004324600343e-06,2.0632573497882425e-06,9.44041277891831e-06,0.013358598546086984,7.0023059561969794e-09,15.97426041228588,25.987257463627348,0.014934564314627669,0.0819947561470578,0.1454056457370242
36,37,0.00046248766013704754,0.00046122796506819266,2.109464338645526e-07,21.09464338645526,8.282766239739526e-07,2.2039966236561971e-07,7.234865073880599e-11,0.0134210016615753,6.9874060967908994e-09,15.932346302617074,25.939518370442812,0.014935150266301569,0.004805476955058302,0.14641200354437048
37,38,0.0004700434219748023,0.00045797691156519065,2.11010565804274e-07,21.1010565804274,7.14607974308034e-07,6.016431865137484e-07,1.0539248682985605e-05,0.013480835817022663,6.993848017156468e-09,15.97860279613336,25.963956147315784,0.014881588725826705,0.08621611245052269,0.1461857527111094
38,39,0.00046198428562779586,0.0004604547800449597,2.1095889467601137e-07,21.095889467601136,8.017157594547005e-07,2.7969641048250194e-07,2.3713451822296174e-07,0.013431674236780917,6.988642140047471e-09,15.940835447888063,25.94364022563109,0.014922657906848867,0.010586405896292839,0.14636697976114757
39,40,0.00046039003774131146,0.00045935778841860886,2.1096985244326045e-07,21.096985244326046,5.208022945288101e-07,3.894163950872226e-08,2.6153553622181824e-07,0.013658293232749598,6.986288622654056e-09,15.927629780837343,25.942590387664858,0.014917963358888477,0.00959416887500098,0.14725490974888478
40,41,0.0004677792221452891,0.00045595550135105135,2.112140735416012e-07,21.12140735416012,6.237347332431973e-07,7.534322172401201e-06,3.454449815051757e-06,0.013589938245013417,7.014765190784532e-09,15.890218829693765,26.014639893238808,0.014877664602868261,0.04565582439009228,0.14568188947296418
41,42,0.0004579411834727238,0.000456391715737072,2.1106356471472166e-07,21.106356471472164,4.6240206839925554e-07,6.172836419813604e-07,2.5871846055644914e-07,0.013614907076481214,6.9969635101652876e-09,15.897795629301614,25.96364421969242,0.014875234402078255,0.007345737843821943,0.1466321904895653
