index,Nfeval,J,Jf,J_length,Lengths,J_CC,J_LENGTH_PENALTY,J_CURVATURE,J_MSC,J_ALS,curvatures,msc,B.n,gradJcoils,C-C-Sep
662,663,3.209898816517958e-06,3.076346698942849e-06,1.200007469921242e-07,12.000074699212421,1.0943511168618e-08,2.026051005953309e-10,2.4052543137709805e-09,3.047555706680877e-05,2.3934634401827467e-09,20.013940635716402,54.89913853132674,0.0005300173013653409,5.208278084709897e-05,0.09852463463742443
663,664,3.2090398806599068e-06,3.0754489969890004e-06,1.2000108361406217e-07,12.000108361406216,1.1032804949410012e-08,2.758126529148329e-10,2.281182454519628e-09,3.0438550850675975e-05,2.3931112314377848e-09,20.015465352047176,54.907243045749354,0.0005300461326705643,4.8792829273718735e-05,0.09851147079356912
664,665,3.2080962335385093e-06,3.0749997642899264e-06,1.2000166431049453e-07,12.000166431049452,1.09200886554989e-08,4.509363168604208e-10,1.7237799657289982e-09,3.0289717307973413e-05,2.393207686468225e-09,20.014191332426964,54.90944941137961,0.0005301368176792577,5.353385086345631e-05,0.09850555448264631
665,666,3.207236488789753e-06,3.074072174687189e-06,1.2000149730935773e-07,12.000149730935773,1.1053701146616766e-08,3.836007355459655e-10,1.725514911044074e-09,3.057902112568096e-05,2.3934886334542116e-09,20.01430600245504,54.911490412499504,0.0005299972090976048,4.8361306577090205e-05,0.09850419132401238
666,667,3.206574918808197e-06,3.071848152150618e-06,1.200015478913766e-07,12.000154789137659,1.1402890446979161e-08,3.524524871675593e-10,2.9698758320559e-09,3.136414593340333e-05,2.394504019327273e-09,20.01898188964077,54.91729558849314,0.000529727018447113,0.0001045666822166503,0.09850820167348219
667,668,3.205259877282084e-06,3.072697722064102e-06,1.2000137728304165e-07,12.000137728304166,1.066549613050357e-08,2.902736982454155e-10,1.6050081061915576e-09,3.146577386765261e-05,2.3959148811137814e-09,20.012395654383802,54.89833164631757,0.0005297430219203687,6.559999326235933e-05,0.09856677411103364
668,669,3.204248877164663e-06,3.0724647154825325e-06,1.2000108438263218e-07,12.000108438263217,1.0273449679880463e-08,1.7918070398891517e-10,1.3304469156289853e-09,3.124400217081218e-05,2.3958838937942125e-09,20.010115642734892,54.89468452469498,0.0005296668505519403,4.0791446963213304e-05,0.09859650653279717
669,670,3.202853019419469e-06,3.0709177745485788e-06,1.200013371297623e-07,12.000133712976229,1.0494041681484948e-08,2.37827974787861e-10,1.202038084855219e-09,3.167263336541536e-05,2.3969746577902407e-09,20.010477110431488,54.89669521033154,0.000529385824232438,4.415629842385904e-05,0.09859531509814391
670,671,3.2008474282204844e-06,3.068274309049906e-06,1.2000166507831912e-07,12.000166507831912,1.0826339346770206e-08,3.653904078640168e-10,1.3797243376246644e-09,3.2932162258380915e-05,2.399031360338379e-09,20.01240287890544,54.91611632313617,0.0005287588935557521,6.857270471235475e-05,0.09858344698568865
671,672,3.1997332837180156e-06,3.0671737498221416e-06,1.2000168292273647e-07,12.000168292273647,1.0952285722814433e-08,4.2547381141563576e-10,1.1800914389076278e-09,3.3150483300772286e-05,2.3989243630080355e-09,20.011929975988345,54.92844648835216,0.0005285656898540771,4.763178113185903e-05,0.0985531424093688
672,673,3.1983688482858387e-06,3.065520042610507e-06,1.2000167484174577e-07,12.000167484174575,1.0856279576292202e-08,3.9880039542516955e-10,1.592050861868999e-09,3.372550910802772e-05,2.3989330805925572e-09,20.012924054350986,54.95433898196506,0.0005282681983617246,5.6265456841028126e-05,0.09851125584104656
673,674,3.1968492107648657e-06,3.0640867291699377e-06,1.200017017815173e-07,12.00017017815173,1.047597621554398e-08,4.34899617338207e-10,1.8499039805288835e-09,3.365127278660323e-05,2.3983991548389512e-09,20.015465281731448,54.983902167043446,0.0005282371185414702,4.948749473145377e-05,0.09848452376754521
674,675,3.1957739768716126e-06,3.0632067907652197e-06,1.2000153880482263e-07,12.000153880482264,1.0030677795335481e-08,4.0077525429519977e-10,2.134194251939004e-09,3.4474879966704534e-05,2.3994549092994994e-09,20.016378893056086,54.989640246797705,0.0005281037671118745,5.504040837079485e-05,0.09851027312886956
675,676,3.1947413368785613e-06,3.06254324529419e-06,1.2000128416424254e-07,12.000128416424253,9.884702601144772e-09,2.2971277161063135e-10,2.0823920473731996e-09,3.446495527938995e-05,2.400018130119543e-09,20.01789485824049,54.985981308154834,0.0005280679235715463,5.5293616552087075e-05,0.09852715711122022
676,677,3.1937914934160204e-06,3.0608223541654293e-06,1.2000120992876991e-07,12.00012099287699,1.0484426699946427e-08,1.9269700214045863e-10,2.2908056197342403e-09,3.3986712995223425e-05,2.4003657070478277e-09,20.018981244948495,54.985016897429354,0.0005280806724709512,4.752356986986005e-05,0.098486952438827
