       0.10000D+01       0.00000D+00       0.22857D+00       0.18972D+00       0.00000D+00
       0.20000D+01       0.00000D+00       0.53274D+00       0.30734D+00       0.00000D+00
       0.30000D+01       0.00000D+00       0.46680D+00       0.35973D+00       0.00000D+00
       0.40000D+01       0.00000D+00       0.11551D+00       0.35821D+00       0.00000D+00
       0.50000D+01       0.00000D+00       0.21779D-01       0.32130D+00       0.30160D+00
       0.60000D+01       0.00000D+00       0.33534D+00       0.31317D+00       0.25491D+00
       0.70000D+01       0.00000D+00       0.55388D+00       0.33180D+00       0.21295D+00
       0.80000D+01       0.29420D-09       0.37039D+00       0.34621D+00       0.18251D+00
       0.90000D+01       0.17246D-08       0.38900D-01       0.34075D+00       0.16385D+00
       0.10000D+02       0.13552D-08       0.86651D-01       0.32301D+00       0.30003D+00
       0.11000D+02       0.12624D-08       0.44078D+00       0.32414D+00       0.27288D+00
       0.12000D+02       0.12775D-08       0.54639D+00       0.33576D+00       0.24596D+00
       0.13000D+02       0.48341D-07       0.26646D+00       0.34192D+00       0.22519D+00
       0.14000D+02       0.12755D-06       0.32730D-02       0.33427D+00       0.21140D+00
       0.15000D+02       0.11936D-06       0.19172D+00       0.32480D+00       0.29995D+00
       0.16000D+02       0.11259D-06       0.51862D+00       0.32883D+00       0.27989D+00
       0.17000D+02       0.10835D-06       0.49601D+00       0.33702D+00       0.26028D+00
       0.18000D+02       0.13538D-06       0.15335D+00       0.33892D+00       0.24540D+00
       0.19000D+02       0.13312D-06       0.10102D-01       0.33062D+00       0.31542D+00
       0.20000D+02       0.13128D-06       0.29766D+00       0.32673D+00       0.30142D+00
       0.21000D+02       0.12595D-06       0.54816D+00       0.33167D+00       0.28515D+00
       0.22000D+02       0.12279D-06       0.40249D+00       0.33733D+00       0.26997D+00
       0.23000D+02       0.15291D-06       0.57123D-01       0.33641D+00       0.25880D+00
       0.24000D+02       0.13678D-06       0.54486D-01       0.32920D+00       0.31206D+00
       0.25000D+02       0.13316D-06       0.40294D+00       0.32864D+00       0.30007D+00
       0.26000D+02       0.12920D-06       0.54982D+00       0.33359D+00       0.28648D+00
       0.27000D+02       0.14532D-06       0.30006D+00       0.33713D+00       0.27454D+00
       0.28000D+02       0.20658D-06       0.89855D-02       0.33421D+00       0.26591D+00
       0.29000D+02       0.19565D-06       0.15301D+00       0.32883D+00       0.30996D+00
       0.30000D+02       0.18988D-06       0.49681D+00       0.33027D+00       0.29920D+00
       0.31000D+02       0.18519D-06       0.51815D+00       0.33472D+00       0.28767D+00
       0.32000D+02       0.18124D-06       0.19123D+00       0.33639D+00       0.27815D+00
       0.33000D+02       0.17122D-06       0.97917D-03       0.33211D+00       0.31745D+00
       0.34000D+02       0.16976D-06       0.26057D+00       0.32916D+00       0.30940D+00
       0.35000D+02       0.16556D-06       0.54004D+00       0.33169D+00       0.29956D+00
       0.36000D+02       0.16299D-06       0.43455D+00       0.33531D+00       0.28971D+00
       0.37000D+02       0.20629D-06       0.82320D-01       0.33533D+00       0.28203D+00
       0.38000D+02       0.20361D-06       0.32778D-01       0.33087D+00       0.31530D+00
       0.39000D+02       0.20090D-06       0.36710D+00       0.32994D+00       0.30776D+00
       0.40000D+02       0.19691D-06       0.55249D+00       0.33293D+00       0.29880D+00
       0.41000D+02       0.19918D-06       0.33571D+00       0.33555D+00       0.29044D+00
       0.42000D+02       0.21504D-06       0.21885D-01       0.33414D+00       0.28419D+00
       0.43000D+02       0.20602D-06       0.11807D+00       0.33028D+00       0.31339D+00
       0.44000D+02       0.20203D-06       0.47091D+00       0.33081D+00       0.30618D+00
       0.45000D+02       0.19876D-06       0.53610D+00       0.33382D+00       0.29806D+00
       0.46000D+02       0.20286D-06       0.23110D+00       0.33534D+00       0.29103D+00
       0.47000D+02       0.20478D-06       0.13095D-03       0.33276D+00       0.28582D+00
       0.48000D+02       0.20263D-06       0.22649D+00       0.33022D+00       0.31271D+00
       0.49000D+02       0.19900D-06       0.53215D+00       0.33171D+00       0.30576D+00
       0.50000D+02       0.19657D-06       0.46877D+00       0.33440D+00       0.29846D+00
       0.51000D+02       0.21906D-06       0.11778D+00       0.33480D+00       0.29256D+00
       0.52000D+02       0.21918D-06       0.21139D-01       0.33166D+00       0.31670D+00
       0.53000D+02       0.21765D-06       0.33321D+00       0.33056D+00       0.31129D+00
       0.54000D+02       0.21436D-06       0.55376D+00       0.33259D+00       0.30467D+00
       0.55000D+02       0.21153D-06       0.37246D+00       0.33471D+00       0.29822D+00
       0.56000D+02       0.21045D-06       0.39982D-01       0.33404D+00       0.29327D+00
       0.57000D+02       0.20001D-06       0.84628D-01       0.33105D+00       0.31512D+00
       0.58000D+02       0.19731D-06       0.43862D+00       0.33111D+00       0.30977D+00
       0.59000D+02       0.19475D-06       0.54677D+00       0.33333D+00       0.30354D+00
       0.60000D+02       0.20161D-06       0.26855D+00       0.33474D+00       0.29793D+00
       0.61000D+02       0.22002D-06       0.35142D-02       0.33310D+00       0.29373D+00
       0.62000D+02       0.21653D-06       0.18939D+00       0.33083D+00       0.31389D+00
       0.63000D+02       0.21348D-06       0.51749D+00       0.33173D+00       0.30859D+00
       0.64000D+02       0.21123D-06       0.49750D+00       0.33386D+00       0.30282D+00
       0.65000D+02       0.21687D-06       0.15558D+00       0.33446D+00       0.29799D+00
       0.66000D+02       0.21285D-06       0.93880D-02       0.33214D+00       0.31746D+00
       0.67000D+02       0.21198D-06       0.29534D+00       0.33095D+00       0.31329D+00
       0.68000D+02       0.20937D-06       0.54765D+00       0.33239D+00       0.30807D+00
       0.69000D+02       0.20747D-06       0.40433D+00       0.33419D+00       0.30282D+00
       0.70000D+02       0.21729D-06       0.58330D-01       0.33395D+00       0.29868D+00
       0.71000D+02       0.20908D-06       0.52801D-01       0.33155D+00       0.31619D+00
       0.72000D+02       0.20714D-06       0.40067D+00       0.33131D+00       0.31200D+00
       0.73000D+02       0.20492D-06       0.54993D+00       0.33303D+00       0.30696D+00
       0.74000D+02       0.21009D-06       0.30208D+00       0.33434D+00       0.30227D+00
       0.75000D+02       0.23242D-06       0.95142D-02       0.33330D+00       0.29872D+00
       0.76000D+02       0.22756D-06       0.15079D+00       0.33125D+00       0.31512D+00
       0.77000D+02       0.22495D-06       0.49537D+00       0.33176D+00       0.31088D+00
       0.78000D+02       0.22276D-06       0.51934D+00       0.33351D+00       0.30611D+00
       0.79000D+02       0.22082D-06       0.19357D+00       0.33422D+00       0.30198D+00
       0.80000D+02       0.21583D-06       0.69701D-03       0.33249D+00       0.31794D+00
       0.81000D+02       0.21504D-06       0.25849D+00       0.33124D+00       0.31457D+00
       0.82000D+02       0.21280D-06       0.53961D+00       0.33228D+00       0.31031D+00
       0.83000D+02       0.21125D-06       0.43659D+00       0.33385D+00       0.30587D+00
       0.84000D+02       0.22870D-06       0.84207D-01       0.33388D+00       0.30229D+00
       0.85000D+02       0.22737D-06       0.31906D-01       0.33191D+00       0.31696D+00
       0.86000D+02       0.22601D-06       0.36509D+00       0.33146D+00       0.31353D+00
       0.87000D+02       0.22393D-06       0.55269D+00       0.33281D+00       0.30934D+00
       0.88000D+02       0.22450D-06       0.33796D+00       0.33404D+00       0.30530D+00
       0.89000D+02       0.23138D-06       0.22903D-01       0.33341D+00       0.30219D+00
       0.90000D+02       0.22643D-06       0.11608D+00       0.33157D+00       0.31595D+00
       0.91000D+02       0.22431D-06       0.46920D+00       0.33180D+00       0.31245D+00
       0.92000D+02       0.22252D-06       0.53699D+00       0.33326D+00       0.30839D+00
       0.93000D+02       0.22465D-06       0.23347D+00       0.33402D+00       0.30478D+00
       0.94000D+02       0.22578D-06       0.27588D-03       0.33276D+00       0.30205D+00
       0.95000D+02       0.22454D-06       0.22440D+00       0.33147D+00       0.31548D+00
       0.96000D+02       0.22249D-06       0.53152D+00       0.33220D+00       0.31190D+00
       0.97000D+02       0.22107D-06       0.47071D+00       0.33359D+00       0.30806D+00
