ln,lt,growth_rate,omega,ky,weighted_growth_rate
5.5,5.5,0.23562977953527506,0.14702662266768482,4.0,0.0027697080132947833
6.0,5.5,0.1767894523020464,0.06291159426972881,4.0,-0.0045368583946372686
0.5,6.0,0.2821278619123914,1.0661820247349263,4.0,0.3061752010483695
1.0,6.0,0.2967842680261,0.96705016491849,4.0,0.317318965103313
1.5,6.0,0.31818418096377776,0.8683144982666239,4.0,0.30160583101804017
2.0,6.0,0.3430131095580089,0.7737476765562731,4.0,0.2823616318899965
2.5,6.0,0.36245157249639914,0.6854500111538947,4.0,0.2493213186135522
3.0,6.0,0.3735751004556686,0.6021221634372554,4.0,0.19197048898387797
3.5,6.0,0.3767683574674253,0.5217844506692254,4.0,0.14109973425738329
4.0,6.0,0.37184988691193993,0.4430315322151692,4.0,0.08952959699847574
4.5,6.0,0.35844542291641873,0.36494439038615273,4.0,0.0480315668617655
5.5,6.0,0.302996739906298,0.208044653384472,4.0,0.012967975249618591
5.0,6.0,0.3358811972146442,0.28682912914558617,4.0,0.02351633255268638
6.0,6.0,0.25777310339351983,0.12793650051760289,4.0,0.002209585414514658
