index,Nfeval,J,Jf,J_length,Lengths,J_CC,J_LENGTH_PENALTY,J_CURVATURE,J_MSC,J_ALS,curvatures,msc,B.n,gradJcoils,C-C-Sep
32,33,4.898872351135695e-05,4.8566394341327986e-05,2.117601490555294e-07,21.17601490555294,1.2498271304432396e-07,8.297910835255464e-09,7.728839709385692e-08,0.17962433991087948,1.1272429863250946e-08,15.073656567608236,27.997302248102983,0.007543054699668134,0.0006931056001417422,0.1425455120948357
33,34,4.895837774125259e-05,4.853203314833358e-05,2.1176657683148567e-07,21.176657683148566,1.1456248242003566e-07,4.745036514249851e-09,9.527049715323936e-08,0.17980962231691794,1.1276013119636838e-08,15.077741161112368,28.005753210602748,0.0075389705325469205,0.0006654568212716422,0.14276138423650414
34,35,4.892784213062891e-05,4.849289071276466e-05,2.1177565857596592e-07,21.17756585759659,1.0427503567728197e-07,6.196006962078962e-09,1.1270471664892346e-07,0.1799925644536404,1.1280526448687174e-08,15.083104934985862,28.012414317070366,0.007532982400666554,0.0009167723190687659,0.14298809166872392
35,36,4.890238787962739e-05,4.8462388136584726e-05,2.1178389399605542e-07,21.178389399605543,9.634685119097905e-08,8.805774921476797e-09,1.230632229341566e-07,0.1801432917901473,1.1284636714325296e-08,15.088406420405828,28.018084608915967,0.007528712796870228,0.0007442882711658339,0.14317170890339315
36,37,4.8889316109566514e-05,4.8449318785471636e-05,2.1179096484708228e-07,21.17909648470823,9.314394711235884e-08,1.555780753474991e-08,1.1950460460068522e-07,0.18015856864933302,1.1287805065629184e-08,15.090774403960584,28.019837167104065,0.007524073803285321,0.0008294542383462188,0.14324893168181682
37,38,4.8880074952511496e-05,4.844180273882789e-05,2.1179383970757678e-07,21.179383970757677,9.254390405074817e-08,2.121905502004221e-08,1.1271541490524406e-07,0.18012184559920585,1.128894509249695e-08,15.089926061235518,28.01904618624237,0.007522174602346042,0.0005681621390810367,0.1432640808920294
38,39,4.887328335086462e-05,4.8442458109363935e-05,2.1179305638454995e-07,21.179305638454995,9.498455643528253e-08,2.268041723326874e-08,1.0136721144758764e-07,0.18007638876824186,1.1288431336205547e-08,15.088498330938071,28.016908349436434,0.0075235085366755225,0.000527844065289451,0.14320452671091566
39,40,4.886031559378881e-05,4.843351544606216e-05,2.1179638818778033e-07,21.17963881877803,9.403727915789676e-08,2.3542694076929984e-08,9.742378630404305e-08,0.18009663779850127,1.1289906353393263e-08,15.08973974002061,28.0181846785643,0.0075220870348574505,0.0004766607597953503,0.14322788336149866
40,41,4.8828848584384836e-05,4.84019308337728e-05,2.1180930539099095e-07,21.180930539099094,8.891435392931965e-08,1.8823852443743537e-08,1.0737023884798635e-07,0.18022370286099418,1.1295931334568747e-08,15.095591042083944,28.025559659166028,0.007519318861671945,0.0008739528453985081,0.14335620041847938
41,42,4.880759293040863e-05,4.8386110862258413e-05,2.1181388674003358e-07,21.181388674003358,8.849434957260886e-08,1.2606170230008278e-08,1.0856766160756463e-07,0.18035394921577613,1.1298103750111716e-08,15.097584771626995,28.02936208097468,0.00751927708883364,0.0009894834943309663,0.14336874025289847
42,43,4.8814145434339834e-05,4.834554058507909e-05,2.1182744026327443e-07,21.18274402632744,8.286704568645571e-08,4.4746314739881615e-08,1.2916404857113213e-07,0.1807849348674013,1.1304942801624633e-08,15.105108665306979,28.043916930555188,0.00751650263713706,0.0014031918652993318,0.14351822178688955
43,44,4.8792823083508715e-05,4.83655803233065e-05,2.1182003802564827e-07,21.182003802564825,8.589923716378569e-08,1.6290225837357466e-08,1.1323325917542679e-07,0.1805480300124873,1.1301210096380908e-08,15.10058660346401,28.035926316361465,0.007517930801767174,0.0008821205937871668,0.14343673054571243
44,45,4.877060554587501e-05,4.8370122634834646e-05,2.1181321224271525e-07,21.181321224271525,9.154485396722347e-08,2.0472464901168395e-09,9.507759834030263e-08,0.18057925817748186,1.1298557099523816e-08,15.09663919067837,28.033697776230362,0.00751974037275392,0.0008930047025671788,0.14329317672046932
45,46,4.875025475694433e-05,4.835072776075072e-05,2.118184356540253e-07,21.18184356540253,9.244512143109352e-08,7.215192785309099e-09,8.804824632317957e-08,0.18055230116603205,1.1301011273104302e-08,15.096311153944788,28.033830462082236,0.007515582091487794,0.0006187402466954299,0.1432703167119693
46,47,4.873694719631928e-05,4.833372620502152e-05,2.1182210256502193e-07,21.18221025650219,9.106686126204678e-08,1.1599702254284197e-08,8.873232521640667e-08,0.18054656860980559,1.1302977844883298e-08,15.098503902983117,28.035335419698228,0.007513241467528114,0.0005420221555150266,0.14330238507389664
