index,Nfeval,J,Jf,J_length,Lengths,J_CC,J_LENGTH_PENALTY,J_CURVATURE,J_MSC,J_ALS,curvatures,msc,B.n,gradJcoils,C-C-Sep
22,23,3.0310906984163212e-05,2.9454259818802567e-05,9.901308786131493e-08,9.901308786131493,6.788774459511959e-07,3.2151215868608266e-08,0.0,4.6605415679524184e-08,2.110344151180293e-09,16.84157086677005,27.00608293173175,0.001712364458049693,0.00045959450216333356,0.07360516694008036
23,24,3.0502526710054847e-05,2.942449696222178e-05,9.901037974356284e-08,9.901037974356283,6.8779326928292e-07,1.9549814643124836e-08,0.0,2.716762841634617e-07,2.1113104851114413e-09,16.824844984342132,27.03152283805116,0.0017138372323668425,0.005476641013792721,0.07336150773842326
24,25,3.0296536645483015e-05,2.9445267453431747e-05,9.901256802704417e-08,9.901256802704417,6.802863650266004e-07,2.948686036197907e-08,0.0,4.24833986356443e-08,2.110523016572465e-09,16.838437441391136,27.01074287487389,0.0017126145828091494,0.00041332560844562443,0.07355955014853838
25,26,3.100408976779197e-05,2.936549468888512e-05,9.901167313509157e-08,9.901167313509157,7.141539200697595e-07,2.3675187264920303e-08,0.0,8.017542984370865e-07,2.1123599952173413e-09,16.819770539772062,27.048401921362696,0.0017121189742278309,0.010010382229955098,0.07318215747616214
26,27,3.0290721854959514e-05,2.9437049403264204e-05,9.901249112500483e-08,9.901249112500482,6.825284839781612e-07,2.8873371122430598e-08,0.0,4.3258105469714914e-08,2.1106556828829854e-09,16.837067393428992,27.01340727380383,0.0017125641616665525,0.0005409493878951055,0.07353189200790762
27,28,3.025769093454267e-05,2.941798183611014e-05,9.901009624840569e-08,9.901009624840569,7.086538680273472e-07,1.8866036453593555e-08,0.0,1.3179097703189712e-08,2.1112986101471428e-09,16.836547340438127,27.00778205748106,0.0017117579744748642,0.00031773580032485216,0.07329917157155169
28,29,3.0248746769960596e-05,2.9403189798620647e-05,9.901022587238122e-08,9.901022587238122,7.11699246811182e-07,1.8532879943676914e-08,0.0,1.631461871270533e-08,2.1115511349012255e-09,16.83484031929768,27.00878789593284,0.001711310842257468,0.00027177836707968146,0.07329884492506716
29,30,3.0226849967775855e-05,2.9365620455720545e-05,9.901163111361994e-08,9.901163111361994,7.133927726031538e-07,2.3598214073450015e-08,0.0,2.522689426508376e-08,2.112464300852862e-09,16.827580242995456,27.010590435989048,0.0017099514092038628,0.00020280238000133078,0.07339633656425626
30,31,3.0215950683839253e-05,2.9358042192863582e-05,9.901175686797749e-08,9.90117568679775,7.0851316958205e-07,2.3938512829685597e-08,0.0,2.6445051695954013e-08,2.112719697059025e-09,16.82491948993691,27.010648424969524,0.0017096196364300197,0.0002066835804567532,0.07347055382564448
31,32,3.0195381779070798e-05,2.9361249407869285e-05,9.901294947822485e-08,9.901294947822485,6.815410736740946e-07,2.9619210296563417e-08,0.0,2.3959137752633352e-08,2.1132709984032163e-09,16.8208623609201,27.01017972219288,0.0017094347627047343,0.000255107266059681,0.07371486224766881
32,33,3.0184142453094786e-05,2.9386839954239656e-05,9.90099065964908e-08,9.90099065964908,6.616414372570546e-07,1.6842570076963997e-08,0.0,1.9808584924621257e-08,2.1126808512077834e-09,16.8266398997829,27.008531923138726,0.0017101033191232397,0.00025632145803624934,0.0737877479183731
33,34,3.0176767017192077e-05,2.938430940230805e-05,9.90105390891785e-08,9.901053908917849,6.573360749852857e-07,1.8883916940224563e-08,0.0,1.7227083869342408e-08,2.112632485294077e-09,16.829670127667676,27.007786515731265,0.0017101515260531277,0.000186269946638012,0.07378999197170222
34,35,3.016926195528903e-05,2.938147959476469e-05,9.901089694794594e-08,9.901089694794594,6.512639232107185e-07,2.1269683167447845e-08,0.0,1.6237857198225645e-08,2.112395367611857e-09,16.837408569404534,27.008103732908545,0.0017101888611884045,0.00013729699786460528,0.0737839927882346
35,36,3.016412050883436e-05,2.9374315730986074e-05,9.90110623128723e-08,9.90110623128723,6.518775973101366e-07,2.217333398742335e-08,0.0,1.674278423785357e-08,2.112087328308385e-09,16.844733306868726,27.008144314131314,0.0017099388320380706,0.00014812757214345825,0.07376177259472143
36,37,3.0152609881790712e-05,2.934109635734167e-05,9.901164136680283e-08,9.901164136680283,6.700679633022729e-07,2.4430831475360324e-08,0.0,1.8003088304608682e-08,2.1116538593785145e-09,16.858589175798667,27.00838928822516,0.0017084925862418093,0.00012817685884799953,0.07371448342144958
