index,Nfeval,J,Jf,J_length,Lengths,J_CC,J_LENGTH_PENALTY,J_CURVATURE,J_MSC,J_ALS,curvatures,msc,B.n,gradJcoils,C-C-Sep
41,42,0.00018881124527546893,0.00018137930440221002,1.226590900686103e-07,12.26590900686103,5.632896585795269e-07,2.3778065902402364e-07,0.0,6.508211465586757e-06,2.2160909670969202e-09,24.817976775589813,40.041640742373865,0.004668997275086459,0.018888918591289824,0.07359502162020712
42,43,0.0001799816527743427,0.00017902442522045828,1.2267746427923703e-07,12.267746427923704,7.902089961923113e-07,4.4341093412885733e-08,0.0,0.0,2.211469145020311e-09,24.531660915251223,39.885536693684806,0.004620143673654015,0.007477578338526852,0.0725541684906116
43,44,0.0001731412891816847,0.00017163265820259118,1.2265736651646478e-07,12.265736651646478,5.444082508556821e-07,4.4307199861266756e-07,0.0,3.9849336310871317e-07,2.2099625389381187e-09,24.575107496973693,39.99139437819924,0.004522500211946735,0.009397392386347935,0.07357628469398232
44,45,0.00016655225137750558,0.00016258166888122533,1.226261501309899e-07,12.262615013098989,3.404367143033476e-07,1.241236661165625e-06,0.0,2.2662829706802874e-06,2.2053480620054002e-09,24.564325189078577,40.07996315293653,0.004385344695018374,0.01626121502310094,0.07468606713060476
45,46,0.00016093725101592137,0.0001579594277599722,1.2260496627995946e-07,12.260496627995945,2.2598756310300095e-07,1.931406009079049e-06,0.0,6.978247174871575e-07,2.198326576540474e-09,24.28906293103739,39.87291877021927,0.004296670214252672,0.007423819677559092,0.07563727022525174
46,47,0.00015668617667182033,0.00015437932390402823,1.2258691592023194e-07,12.258691592023194,3.219315606060077e-07,1.1451760559644151e-06,0.0,7.17158235301437e-07,2.193173820882189e-09,24.368089801894186,39.857760502152544,0.004251492128212712,0.006870190817476527,0.0748406387872472
47,48,0.00016777573455402194,0.00013425955775612283,1.2246971750844854e-07,12.246971750844853,1.2484881564189391e-06,2.8613784567167916e-08,0.0,3.211660513940453e-05,2.159389923934749e-09,24.768693428763342,40.052473393390564,0.0039429099965661765,0.07273978415115917,0.07112223608532256
48,49,0.00014734918112062288,0.00014366432371081336,1.2252759657246646e-07,12.252759657246646,6.149075374507109e-07,3.8263402624481446e-07,0.0,2.5647882495415417e-06,2.17633901920061e-09,24.492803257697233,39.86566882964422,0.004084294073699661,0.01813313063899722,0.07324642505903875
49,50,0.0001386004600656487,0.00013704077863017683,1.2247653444074411e-07,12.24765344407441,1.0808290637012695e-06,3.4482538201970047e-10,0.0,3.560310119478395e-07,2.1585800221389905e-09,24.31315377975622,39.71860593513013,0.004019251482096083,0.008379479492069818,0.07154269468428387
50,51,0.00013628375639814083,0.0001301435137946292,1.2246608657656725e-07,12.246608657656724,1.226381468702667e-06,1.0697071215707914e-07,0.0,4.6844243360753425e-06,2.1543053524200798e-09,24.60057812156388,39.85721804104682,0.003923301782650857,0.017508714029713712,0.07115227830170642
51,52,0.0001308000425521082,0.00012785617168035207,1.2249084397405233e-07,12.249084397405234,1.0540858467578388e-06,3.649038546445615e-07,0.0,1.402390326379668e-06,2.1554525322908407e-09,24.51936219156726,39.74621041383877,0.0038913597750999604,0.006183818769782558,0.0717143737262984
52,53,0.0001274230191401147,0.00012528309997120177,1.2250980284890722e-07,12.250980284890723,1.084531035738751e-06,5.946094716562015e-07,0.0,3.38268858669067e-07,2.1509519812786914e-09,24.447100517388325,39.71255592038381,0.0038624574751796314,0.004937520356722615,0.07169809562304928
53,54,0.00012238074498533715,0.00011889884232012161,1.225187699575224e-07,12.25187699575224,1.3944857403861175e-06,9.029630578352341e-07,0.0,1.0619350970366796e-06,2.1446828803827647e-09,24.57638461247311,39.81892257650189,0.003745405078590329,0.0056110389962888965,0.07103252551018968
54,55,0.00012194896223766932,0.00011270434569991005,1.2255866932255972e-07,12.255866932255971,1.5310825977694163e-06,7.15464967324014e-07,0.0,6.875510303343293e-06,2.141041392781258e-09,24.694803965416217,39.921846641813104,0.0036436081398695196,0.033456373122457674,0.07144456264521112
55,56,0.00011956620375287803,0.00011550468421839098,1.2253577866334262e-07,12.253577866334261,1.4139333349148343e-06,7.921952072368422e-07,0.0,1.732855213672025e-06,2.1425888295340348e-09,24.629395995223415,39.855540632351776,0.003688070163755967,0.013547687793464923,0.07122514842396682
56,57,0.00011569980541572242,0.00011397686326116646,1.2254454932615948e-07,12.254454932615948,1.3935741308847707e-06,9.447985426222561e-08,0.0,1.123436200828e-07,2.1362381580258075e-09,24.45936724503529,39.68703005360604,0.0036889375662507782,0.005740895189777354,0.07277611325757181
57,58,0.00011278841972457223,0.00011077754284285034,1.2256480006935726e-07,12.256480006935725,1.45331904141937e-06,3.6459297925663274e-07,0.0,7.040006097652136e-08,2.1387408724377012e-09,24.519329799835745,39.72428704064987,0.0036286635692405044,0.004613409119924544,0.0728806513062552
58,59,0.00011277774573915835,0.00010471209728941286,1.226234860482907e-07,12.26234860482907,1.5304627628286432e-06,1.3026943388660417e-06,0.0,5.109867862002504e-06,2.147002368643034e-09,25.017722775996056,39.9269714819325,0.003507902765228919,0.016999922603973077,0.07275050860184812
59,60,0.00011075416236897066,0.00010785144875241032,1.225864967269621e-07,12.25864967269621,1.4738357149175886e-06,6.496488691476015e-07,0.0,6.566425357681729e-07,2.1415403826149827e-09,24.667075492264722,39.79452769145947,0.0035711372605031926,0.0066841519360440315,0.07302284692364236
