index,Nfeval,J,Jf,Lengths,J_CC,J_LENGTH_PENALTY,J_CURVATURE,J_MSC,J_ALS,curvatures,msc,B.n,gradJcoils,C-C-Sep
68,69,1.2452448492178087e-06,1.2435030206696748e-06,10.427179613859103,0.0,0.0,0.0,1.7502888528334175e-11,1.724325659605374e-09,10.29777984523169,10.857525918610317,0.0046914054038648305,5.976036670572613e-05,0.24611588963779493
69,70,1.244904335360748e-06,1.2428999651061853e-06,10.427255448998233,0.0,0.0,0.0,2.8472014201421424e-10,1.719650112548433e-09,10.389108487009375,10.858093432973309,0.0046908036662650695,0.000324739850760362,0.24610624317631882
70,71,1.2446381417405523e-06,1.2429095564610613e-06,10.427215425251093,0.0,0.0,0.0,6.551855610119735e-12,1.7220334238807956e-09,10.342009788387324,10.857453291744598,0.004690540076123235,2.4063175177135062e-05,0.24611120063785796
71,72,1.2444464702392594e-06,1.2427247206770278e-06,10.427225382231855,0.0,0.0,0.0,4.38809559150119e-13,1.7213107526725483e-09,10.352639930605845,10.857368444938798,0.004690523647496899,2.5607344049179758e-05,0.24610809704812042
72,73,1.2444312145863611e-06,1.2426768211752686e-06,10.427229361669408,0.0,0.0,0.0,3.362016048400621e-11,1.7207732506085663e-09,10.362618543169988,10.857598127688812,0.004690545801847818,8.841975849274268e-05,0.2461036169153903
73,74,1.244438661694e-06,1.2427175354711108e-06,10.42723782659175,0.0,0.0,0.0,0.0,1.7211262228891764e-09,10.349318957839447,10.857162253356908,0.004690349950692445,3.833771191027379e-05,0.24611098299873838
74,75,1.2444047176926717e-06,1.2426810437544151e-06,10.42723285606336,0.0,0.0,0.0,2.7545787724888475e-12,1.720919359484017e-09,10.357100827378941,10.857413044001131,0.004690399049141535,9.94007051709049e-06,0.24610667080784984
75,76,1.2443921248257755e-06,1.2426698265004707e-06,10.427233156279296,0.0,0.0,0.0,1.1508104396082272e-12,1.721147514865229e-09,10.35267430813804,10.857386795512873,0.004690184411706477,1.6206012251394096e-05,0.2461087277046836
76,77,1.2443728281826015e-06,1.2426501058527933e-06,10.427236790331499,0.0,0.0,0.0,1.2809244403119202e-12,1.7214414053678712e-09,10.346190959567076,10.857389435011903,0.004689861101601044,1.4274525693838362e-05,0.24611189997883734
77,78,1.2442682617200994e-06,1.242543913122145e-06,10.427248021136371,0.0,0.0,0.0,2.668646423622405e-12,1.7216799515305713e-09,10.340430655973243,10.857411877080025,0.004689615904288415,6.918312496578861e-06,0.24611287428207404
