index,Nfeval,J,Jf,Lengths,J_CC,J_LENGTH_PENALTY,J_CURVATURE,J_MSC,J_ALS,curvatures,msc,B.n,gradJcoils,C-C-Sep,Jquasisymmetry,Jmercier,Jaspect
41,42,11.866429545597871,0.0007290513160143129,10.652867155434773,1.3282758479349265e-05,0.00010533143713058733,1.2037848480689453e-09,0.0,2.9260719040881227e-06,16.646456944637322,24.401537172500888,1746.7644306906118,0.02219890019521715,0.11455775569551714,6.266808160475529,28.072004547335812,1.3466574485564093
42,43,11.78924156302386,0.0007273310423501289,10.653760728326727,1.3033151687970226e-05,0.00011109382454730691,2.1404220119673502e-09,0.0,2.9254521267751427e-06,16.70446291476535,24.42081236248822,1740.0612901964269,0.023467717630941437,0.11470850941285356,6.2039835502021,27.514986137926204,1.3133299571508597
43,44,100.0,0.0007106147130517565,10.654005952939256,1.2925611730548358e-05,0.00011518012732948415,2.5189902207307626e-08,0.0,2.9217038493756576e-06,16.737126992369802,24.461836448894097,1730.9987177282383,0.02364553006771346,0.11486152291024948,0.0,0.0,0.0
44,45,11.789195687609503,0.0007273245532347881,10.653760760151954,1.3033141054836577e-05,0.00011109485502792763,2.1425769455174588e-09,0.0,2.9254509724421455e-06,16.7044735200022,24.420815044573864,1740.0546834485094,0.023467642462079743,0.1147085099943049,6.203975507465316,27.514521188530253,1.313319465809431
45,46,100.0,0.0007150892415349585,10.6538918472227,1.2980452551577189e-05,0.00011365813242170849,1.4194211928003764e-08,0.0,2.9229392116389665e-06,16.726778991227018,24.440670402341706,1732.188093333282,0.023477494531056152,0.11477564015568725,0.0,0.0,0.0
46,47,11.789175717619349,0.0007273217283002381,10.65376077401541,1.3033136422062227e-05,0.00011109530370808771,2.14351614756583e-09,0.0,2.9254504698799656e-06,16.704478137110687,24.420816214003906,1740.0518068789615,0.02346760975426136,0.11470851025564982,6.2039720073680815,27.514318754727373,1.3133148981692475
47,48,11.727313658803833,0.0007187287988139119,10.653833886498202,1.3005402143374453e-05,0.00011272935715725093,8.585617365289766e-09,0.0,2.9237762739172944e-06,16.719524007476153,24.43079839653262,1733.3902023709993,0.023429038228791103,0.11473806140042957,6.192317321840435,26.86906542233422,1.2980167369343112
48,49,100.0,0.0006811684835746889,10.653902377699008,1.3163078184408465e-05,0.00011550614436903931,2.097587193552457e-10,0.0,2.9206300590048115e-06,16.68330846599035,24.43069982469217,1700.2815059993345,0.023585980937620852,0.11477385712379296,0.0,0.0,0.0
49,50,11.727284160391413,0.0007187193396757048,10.653833884361681,1.3005451439022427e-05,0.00011272993725603997,8.581101544700875e-09,0.0,2.9237754955374865e-06,16.7195159047103,24.43079673956482,1733.3824502947105,0.023429057342085127,0.11473804434547291,6.192336448055204,26.868472057428175,1.298012287496958
50,51,100.0,0.0006933670034243527,10.653861706035627,1.3123847950185675e-05,0.00011449020528062438,6.711751499233541e-10,0.0,2.921665390172288e-06,16.696038584742634,24.42917684110313,1711.5694620607346,0.023512195143660583,0.11473744122535622,0.0,0.0,0.0
51,52,11.727271319564554,0.0007187152213630608,10.653833883434169,1.300547289969422e-05,0.00011273018983534323,8.579135757432816e-09,0.0,2.9237751566451883e-06,16.719512376793418,24.43079601838055,1733.3790750569979,0.023429065665013314,0.11473803692370428,6.1923447773316,26.868213731554526,1.298010350280426
52,53,11.679881470563505,0.0007017400961474621,10.65384467152261,1.3088648496680437e-05,0.00011386061311830928,2.2500967035355235e-09,0.0,2.9223678854273227e-06,16.7042036288617,24.429050962556495,1718.9901400713647,0.023477428898237635,0.11472708617376658,6.23191642493481,26.168016704201047,1.289895166905765
53,54,100.0,0.000715855592016964,10.653833636023522,1.302023859938598e-05,0.00011290808773902833,7.259303198770867e-09,0.0,2.9235394302796794e-06,16.717040508752184,24.43032828322912,1731.0128597596802,0.0234363043547632,0.11473341403645876,0.0,0.0,0.0
