
 coils dofs=2.8229797555980607, 2.876431532151239, 1.3026764310121342, 0.02006076937980852, 0.33317019179912116, 0.07505425901447997
 Quasisymmetry objective=0.1294123869828568
 Aspect=8.02035375183563
 Mean iota=-0.9655804899262228
 Magnetic well=-0.04696550980104097
 Mercier objective=41.738322278159636
 Total beta=0.023096653804145748

fun#92 on 2022/10/22 - 05:42:18 - J=3.801e-01, JF=5.0e-05, Jf=4.5e-05, ⟨B·n⟩=4.1e-03, B·n max=2.4e-02, C-C-Sep=0.13
 J_CC=9.8e-07, J_LENGTH_PENALTY=3.3e-07, J_CURVATURE=0.0e+00, J_MSC=9.1e-07, J_ALS=3.2e-06
 Coil lengths=sum([3.2, 3.6, 3.6])=10.3, curvature=[5.6, 5.2, 6.0], mean squared curvature=[9.0, 9.0, 9.0]
 surface dofs=0.1585575053590809, 0.007517665081022612, 0.0005024079144777073, 0.00028518415740836126, -0.005049792202726571, -0.06793857065633088, 0.12690084961142942, 0.013158916963036997, 0.0028656233328395245, -0.00034520541001133414, -0.00023396476476540603, -0.000595533137253036, 0.010994033761612003, -0.020278944956364713, -0.00868189055664297, -0.0012302514927425877, -0.0014017173633781332, 0.00044897496215524777, -0.0019241355341148966, 7.36745235114557e-05, 0.0026296981951489133, 0.001120422136811926, 0.0007048287054211878, -3.353379632433837e-05, 0.1380354991985456, 0.006515046636106106, 9.015411368575005e-05, -0.0007523442841760006, 0.0011965258648505752, 0.04405204050482366, 0.12974559653681952, 0.011385679555819206, -0.0002041020728937517, -0.0007143898147589565, 0.0006576601291374025, -0.0017441010344958529, 0.0010306872163194966, -0.022463410445159194, -0.009015461708254766, -0.0016592189622153543, -0.0008606891211070751, -0.00046862463033920916, 0.0009786294435690536, 0.005200334107832067, 0.0020993562451497466, 0.0008392577688891821, 1.4863568410373552e-05, -0.00021485493260302643
 coils dofs=2.8231937967553042, 2.876378708235213, 1.302721304311359, 0.019754442279598744, 0.3329780677218086, 0.0747100041767971
 Quasisymmetry objective=0.1278449037018032
 Aspect=8.022980129616464
 Mean iota=-0.9666248326710363
 Magnetic well=-0.046903655857919724
 Mercier objective=41.617463704554886
 Total beta=0.023059636736136677

fun#93 on 2022/10/22 - 05:46:17 - J=3.779e-01, JF=5.0e-05, Jf=4.5e-05, ⟨B·n⟩=4.1e-03, B·n max=2.4e-02, C-C-Sep=0.12
 J_CC=9.1e-07, J_LENGTH_PENALTY=2.2e-07, J_CURVATURE=0.0e+00, J_MSC=1.2e-06, J_ALS=3.2e-06
 Coil lengths=sum([3.2, 3.6, 3.6])=10.3, curvature=[5.6, 5.2, 5.9], mean squared curvature=[9.0, 9.0, 9.0]
 surface dofs=0.15862597755284405, 0.007459472977309496, 0.0005505995651209458, 0.0002543813484162296, -0.004959227302022199, -0.06811227944049354, 0.1268103707457396, 0.013167964837872722, 0.002869330914356838, -0.0003421164078362137, -0.0002450333504082872, -0.0005341191156705891, 0.010922719625120805, -0.020172953021724747, -0.00880019362119481, -0.0012240430511910342, -0.001392361099076364, 0.00048025481412348504, -0.001966606284927454, 0.00018930308626614927, 0.002540453779671574, 0.001134001352320051, 0.0007133856310699578, -2.1658825262893357e-05, 0.13816325459852669, 0.006522654925804681, 0.00010985023404346716, -0.0007322914146612846, 0.001169836222928434, 0.04409598216574598, 0.12967505339605184, 0.01141035124885101, -0.00014941329713679871, -0.000703663069527896, 0.0006469566915976602, -0.0017786018325555034, 0.001086519411877248, -0.022475705241484182, -0.009048698805476032, -0.0016357871849271908, -0.0008474710131942083, -0.0004451939586873024, 0.0009576726310579932, 0.005103739042667063, 0.0020065764821094933, 0.0008531230983719613, 3.0085823455640885e-05, -0.00020205786539404663
 coils dofs=2.823485260396118, 2.8763093834151845, 1.3027465137822176, 0.019299060605113553, 0.3327215934008711, 0.07423665143641964
 Quasisymmetry objective=0.12522626512452625
 Aspect=8.031178794101118
 Mean iota=-0.9688104961697018
 Magnetic well=-0.046905475358681475
 Mercier objective=41.35297393770071
 Total beta=0.022951178284023075

fun#94 on 2022/10/22 - 05:50:23 - J=3.754e-01, JF=5.0e-05, Jf=4.5e-05, ⟨B·n⟩=4.0e-03, B·n max=2.4e-02, C-C-Sep=0.12
 J_CC=9.3e-07, J_LENGTH_PENALTY=1.9e-07, J_CURVATURE=0.0e+00, J_MSC=1.2e-06, J_ALS=3.2e-06
 Coil lengths=sum([3.2, 3.6, 3.6])=10.3, curvature=[5.7, 5.1, 5.9], mean squared curvature=[9.0, 9.0, 9.0]
 surface dofs=0.15859928459861136, 0.007465459261971286, 0.0005832321149480174, 0.00022437595942588254, -0.004925748505416404, -0.06825337059387668, 0.1268133713969991, 0.013208913945846754, 0.002872633215543786, -0.00034235752257688276, -0.00023084065678544255, -0.0005590247387158907, 0.010883375448489755, -0.02002368205946019, -0.00887598739576049, -0.0012183816354193128, -0.0013812884450367874, 0.00047543663919360905, -0.001957975593665854, 0.00025895041410680904, 0.00245849975874454, 0.0011495043175097379, 0.0007310943403332943, -1.8141134037913724e-05, 0.13827275959544844, 0.006532523071839088, 0.0001272832180721894, -0.0007099931845293668, 0.0011969554103388967, 0.044140836087425875, 0.12971622477657158, 0.011471721310137491, -0.00010943822526294753, -0.0007049464568653062, 0.0006367429495618494, -0.0018042559943429897, 0.0011963479934169827, -0.022443530774306723, -0.00904739403753536, -0.0016179010476780793, -0.0008362411354516147, -0.0004225992558203235, 0.000986079702128481, 0.00503031053482874, 0.0019427992016471597, 0.0008915926721270508, 5.007849918229958e-05, -0.0001949060224520594
 coils dofs=2.8237742836264843, 2.876250052794266, 1.3027604475729675, 0.018826652170345796, 0.3324978954134574, 0.07379842502010771
 Quasisymmetry objective=0.12349624120834406
 Aspect=8.032901613075566
 Mean iota=-0.9702060529831196
 Magnetic well=-0.04688808589285564
 Mercier objective=41.231178633428954
 Total beta=0.022921768008511003

fun#95 on 2022/10/22 - 05:54:32 - J=3.741e-01, JF=5.0e-05, Jf=4.4e-05, ⟨B·n⟩=4.0e-03, B·n max=2.4e-02, C-C-Sep=0.13
 J_CC=8.3e-07, J_LENGTH_PENALTY=2.5e-07, J_CURVATURE=0.0e+00, J_MSC=1.6e-06, J_ALS=3.2e-06
 Coil lengths=sum([3.2, 3.6, 3.6])=10.3, curvature=[5.7, 5.2, 5.9], mean squared curvature=[9.0, 9.0, 9.0]
 surface dofs=0.15853778454085954, 0.007515239243814274, 0.0005869041670330748, 0.00021756062120580402, -0.004978139583386946, -0.06838042796446869, 0.12678463363880638, 0.013266348203907272, 0.0028622393821311157, -0.00035278420676308086, -0.0002217727127434697, -0.0006216484215083533, 0.010849653866716297, -0.01987709583415842, -0.008874700462943348, -0.0012262606992925337, -0.0013673988769658469, 0.0004384893977279449, -0.0019231193019769324, 0.0003173751803758064, 0.002482870901995055, 0.0011399711577937503, 0.000734148738140179, -2.110044232114792e-05, 0.13843860591266355, 0.006533681464361292, 0.00014173664262606087, -0.0006911839088116014, 0.0012697295054567238, 0.044345194697109486, 0.12987656272044631, 0.011471792567712047, -0.00010348338397707877, -0.0007213405632321715, 0.0006430658869444273, -0.0017927269713603206, 0.0013169577458391703, -0.022340851807309412, -0.009008889522312507, -0.0016166532467617896, -0.0008279509664495003, -0.00040113228515713923, 0.0010660052702956438, 0.005052462791523055, 0.001972971041201086, 0.0009192393295858349, 5.659244125342769e-05, -0.0001910598846196241
 coils dofs=2.8241364662149904, 2.8761807982357817, 1.3027425929885852, 0.018222819957791726, 0.33224063575605606, 0.07325773150329692
 Quasisymmetry objective=0.12229082863086316
 Aspect=8.035765184982148
 Mean iota=-0.9719779551394866
 Magnetic well=-0.04702612139382858
 Mercier objective=41.21192498374522
 Total beta=0.02287949625856053

fun#96 on 2022/10/22 - 05:58:38 - J=3.720e-01, JF=5.0e-05, Jf=4.4e-05, ⟨B·n⟩=4.0e-03, B·n max=2.4e-02, C-C-Sep=0.13
 J_CC=8.0e-07, J_LENGTH_PENALTY=2.7e-07, J_CURVATURE=0.0e+00, J_MSC=1.5e-06, J_ALS=3.2e-06
 Coil lengths=sum([3.2, 3.6, 3.6])=10.3, curvature=[5.7, 5.2, 5.9], mean squared curvature=[9.0, 9.0, 9.0]
 surface dofs=0.15853897559581603, 0.0075257449423765665, 0.0005862993007279965, 0.0002097816512315397, -0.004978403226429783, -0.0684633643326745, 0.12678266259717602, 0.013298999468399368, 0.0028610901282048323, -0.00035296923695471097, -0.00022218419048174038, -0.0006372862978312865, 0.010813317186068898, -0.01981534661068514, -0.008877274931146735, -0.0012281835073535536, -0.0013596814845929256, 0.0004278384284847764, -0.0019140469338926264, 0.00034697388076548283, 0.0024796570662553295, 0.0011410607373658955, 0.0007417741455214459, -1.9743965715507064e-05, 0.13854642819939803, 0.006525915453097899, 0.0001422401460127874, -0.0006869883418674341, 0.001292759236216059, 0.04442142161104698, 0.12996493833833442, 0.011496620549061363, -9.683951095832932e-05, -0.000723519826352815, 0.0006492907153114036, -0.0017723534855495248, 0.0013605032713440584, -0.022293343134530567, -0.008978937755483448, -0.0016095778925229252, -0.0008243890427814163, -0.00039778450694061247, 0.0010898706606000401, 0.005073527123590549, 0.001980855170320595, 0.0009332594321965123, 6.497937551643898e-05, -0.0001883111932903436
 coils dofs=2.8243342719577127, 2.8761431144147194, 1.3027342922100686, 0.017896039558072414, 0.33209897981915165, 0.07295285130168289
 Quasisymmetry objective=0.12179056773042052
 Aspect=8.03628315001756
 Mean iota=-0.9727430411071032
 Magnetic well=-0.04714499195882123
 Mercier objective=41.261470239585314
 Total beta=0.022871689157234382

fun#97 on 2022/10/22 - 06:02:37 - J=3.691e-01, JF=4.9e-05, Jf=4.3e-05, ⟨B·n⟩=4.0e-03, B·n max=2.4e-02, C-C-Sep=0.13
 J_CC=8.6e-07, J_LENGTH_PENALTY=3.0e-07, J_CURVATURE=0.0e+00, J_MSC=1.5e-06, J_ALS=3.2e-06
 Coil lengths=sum([3.2, 3.6, 3.6])=10.3, curvature=[5.7, 5.2, 5.8], mean squared curvature=[9.0, 9.0, 9.0]
 surface dofs=0.15857410187355772, 0.007521721901598146, 0.0006115892309011367, 0.0002011605931035824, -0.004953860213074524, -0.06860005156116358, 0.12674092723359887, 0.013389341401627489, 0.0028632736250537123, -0.00034410296466923565, -0.00022745623521743026, -0.0006131719066619164, 0.010708222180053227, -0.019777196816569365, -0.008855830241193338, -0.0012136926671974858, -0.0013471749997441148, 0.0004138509143364826, -0.0019162503449287364, 0.0004007490239539195, 0.002496336849403629, 0.0011248498524876896, 0.000734438418526203, -1.659504407647711e-05, 0.1387939249039798, 0.0065518072306253484, 0.0001620118396115254, -0.0006910879768007496, 0.0012921431502751085, 0.0444930382742328, 0.13008242116536267, 0.011524935261856648, -8.820798595920537e-05, -0.0007233386368148923, 0.0006497348662744623, -0.00175935640242592, 0.0013826755968037135, -0.02222958011683149, -0.00891304660639582, -0.0015775339136171263, -0.0008157696960120838, -0.0004009226873854447, 0.0011019024609070362, 0.005086145736968726, 0.0019869077788728182, 0.0009199945433560439, 6.0015339028249776e-05, -0.00018376109609070427
 coils dofs=2.824688254417873, 2.8760737118974027, 1.302696117593482, 0.0173417281624939, 0.3318477103328302, 0.07238760226482933
 Quasisymmetry objective=0.12132081450342161
 Aspect=8.03801828001085
 Mean iota=-0.973990525865608
 Magnetic well=-0.04731573652989024
 Mercier objective=41.30986448451967
 Total beta=0.02284808619298416

fun#98 on 2022/10/22 - 06:06:49 - J=3.677e-01, JF=4.9e-05, Jf=4.3e-05, ⟨B·n⟩=4.0e-03, B·n max=2.4e-02, C-C-Sep=0.12
 J_CC=8.9e-07, J_LENGTH_PENALTY=3.7e-07, J_CURVATURE=0.0e+00, J_MSC=1.7e-06, J_ALS=3.2e-06
 Coil lengths=sum([3.2, 3.6, 3.6])=10.3, curvature=[5.6, 5.2, 5.8], mean squared curvature=[9.0, 9.0, 9.0]
 surface dofs=0.1586746604210496, 0.007519904722984826, 0.0006671297331092095, 0.00018223143661454908, -0.00491253308521691, -0.06881354331266487, 0.12663609949098514, 0.01352846374002551, 0.002842644664676248, -0.0003256912834385046, -0.00023873904282669574, -0.0005694296088815629, 0.010552159961808529, -0.019721607580167187, -0.008870148417102493, -0.0011899126457214854, -0.0013229182729960318, 0.00037252717113950783, -0.0019173133460207799, 0.0005331719542511261, 0.0024890308689599935, 0.0011012759245776192, 0.0007326323449759081, -2.7283569146781763e-06, 0.13914545172849477, 0.006644829823110426, 0.00020288890515206682, -0.0006939031056047561, 0.0013290422805578876, 0.044517770600397286, 0.13008711724165073, 0.011583308115981423, -6.82648620644783e-05, -0.0007164757040466101, 0.000644674555749327, -0.0017616336523250302, 0.0014330425113428576, -0.02219599989917147, -0.008857330480797428, -0.001518902940568022, -0.0007955871288167945, -0.0003965018104038854, 0.001169899384196904, 0.0050933705995897015, 0.0019537654159907077, 0.0009012392285673645, 6.712696542759122e-05, -0.0001712729644950985
 coils dofs=2.8252153842585885, 2.8759704859965143, 1.3026598531601599, 0.01655159770436679, 0.33147662036894415, 0.07152786966936157
 Quasisymmetry objective=0.11960106022788203
 Aspect=8.0449399445022
 Mean iota=-0.9760710141327126
 Magnetic well=-0.04740951938329772
 Mercier objective=41.14042430466245
 Total beta=0.022755708037455455

fun#99 on 2022/10/22 - 06:10:55 - J=3.655e-01, JF=4.9e-05, Jf=4.3e-05, ⟨B·n⟩=4.0e-03, B·n max=2.4e-02, C-C-Sep=0.12
 J_CC=8.4e-07, J_LENGTH_PENALTY=3.9e-07, J_CURVATURE=0.0e+00, J_MSC=1.4e-06, J_ALS=3.2e-06
 Coil lengths=sum([3.2, 3.6, 3.6])=10.3, curvature=[5.6, 5.2, 5.7], mean squared curvature=[9.0, 9.0, 9.0]
 surface dofs=0.15874628557021908, 0.0075334468919807124, 0.000678560615504373, 0.00018749801902045679, -0.004950601751612328, -0.06886670232547204, 0.12660222821538206, 0.013573736527779578, 0.002830726413257699, -0.0003272729990309433, -0.000252892320257238, -0.0005321059948538558, 0.010501738297309642, -0.019715999423409476, -0.008858972374228368, -0.001191939258279973, -0.0013121852201588098, 0.0003333555704703884, -0.0018942437224979485, 0.0005728242292795667, 0.0024992978311804133, 0.0010880611600015615, 0.000726438845817282, 4.4659120320554674e-06, 0.1393166729914326, 0.006694271345523414, 0.00021938348436906729, -0.0006900952433396186, 0.0013778913275708524, 0.04455475548496361, 0.13005333113502576, 0.011569585991224799, -7.212164086759629e-05, -0.0007209803542848168, 0.0006482641198292902, -0.0017538927279819444, 0.001416044702785204, -0.022203722639759792, -0.008841281885832325, -0.0015086329707603204, -0.0007872408707665964, -0.00038467746987711957, 0.0012325519024351, 0.005131352446917967, 0.0019581849900993592, 0.0008944724691100221, 6.675593632964643e-05, -0.00016483284562660025
 coils dofs=2.8254907199891917, 2.8759159728648327, 1.302635885103834, 0.016158469281686814, 0.3313085227288203, 0.07107404474005653
 Quasisymmetry objective=0.11899605436588384
 Aspect=8.048883732936421
 Mean iota=-0.977113781000137
 Magnetic well=-0.04740577973834079
 Mercier objective=41.040195426053366
 Total beta=0.02270367821696701

fun#100 on 2022/10/22 - 06:15:03 - J=3.621e-01, JF=4.8e-05, Jf=4.2e-05, ⟨B·n⟩=3.9e-03, B·n max=2.4e-02, C-C-Sep=0.12
 J_CC=9.8e-07, J_LENGTH_PENALTY=4.0e-07, J_CURVATURE=0.0e+00, J_MSC=1.3e-06, J_ALS=3.2e-06
 Coil lengths=sum([3.2, 3.6, 3.5])=10.3, curvature=[5.6, 5.2, 5.7], mean squared curvature=[9.0, 9.0, 9.0]
 surface dofs=0.1589315852293441, 0.007502786148213592, 0.0006928335318821393, 0.0002022913899726859, -0.004977610055121495, -0.06897434787292163, 0.12665952119006116, 0.013602214496594113, 0.0028335247019671255, -0.00032895620450637466, -0.0002736355135574314, -0.00045410603215911035, 0.010432971743795956, -0.019680767832598745, -0.008861558550536408, -0.0011994763182564727, -0.0013069652307483503, 0.0003254082704442478, -0.0018966897446670288, 0.0005959377159060638, 0.002487226930410156, 0.0010835624376540004, 0.0007205726460003566, 1.0899466126116917e-05, 0.1395091133525872, 0.006723287871330509, 0.0002262465351319365, -0.0006957509905654663, 0.0014036677020509824, 0.04460366384934914, 0.13003533605040196, 0.011558587343868961, -7.298295786103062e-05, -0.0007208062498906664, 0.0006461662148894562, -0.0017479407019893264, 0.0013953680594944215, -0.02221753574428524, -0.008836533917580993, -0.001511990772419134, -0.0007847833451666224, -0.0003772261197239657, 0.0012404128445561253, 0.005109544093193987, 0.0019429733740136132, 0.0008951224271674424, 6.502090490265758e-05, -0.0001588316322214747
 coils dofs=2.8259347739080516, 2.8758238621770196, 1.3025712231748574, 0.015543287434611603, 0.3310479286794427, 0.0703613601264383
 Quasisymmetry objective=0.1181585364011947
 Aspect=8.050194624356623
 Mean iota=-0.9788212184243505
 Magnetic well=-0.04742836233124546
 Mercier objective=41.00076741490988
 Total beta=0.022673560356327047

fun#101 on 2022/10/22 - 06:19:08 - J=3.576e-01, JF=4.8e-05, Jf=4.2e-05, ⟨B·n⟩=3.9e-03, B·n max=2.4e-02, C-C-Sep=0.12
 J_CC=8.3e-07, J_LENGTH_PENALTY=4.5e-07, J_CURVATURE=0.0e+00, J_MSC=1.4e-06, J_ALS=3.2e-06
 Coil lengths=sum([3.2, 3.6, 3.5])=10.3, curvature=[5.5, 5.1, 5.8], mean squared curvature=[9.0, 9.0, 9.0]
 surface dofs=0.1593106974909609, 0.0074714052134613, 0.0007050824017529039, 0.00025053122157129947, -0.005043004597347998, -0.06929416431217811, 0.12690964934033772, 0.013611567823477326, 0.002840629599546455, -0.0003663465587604859, -0.00033047943534439086, -0.0003113549902967481, 0.010371205899201364, -0.019656496842308947, -0.008880049879435437, -0.0011845200830167706, -0.0012809875557127097, 0.00031240267287318115, -0.001942059166955223, 0.0006022515817892796, 0.0024938342309990522, 0.0011052951614300898, 0.0006910416417903816, 1.742455063207575e-05, 0.13979125828862307, 0.0068534903584933525, 0.00022508419316419237, -0.0006847274518016284, 0.0014475518934055278, 0.044847890748073924, 0.1301148960627644, 0.011538367377626577, -8.477972037192506e-05, -0.0007228356579765599, 0.0006577933882430743, -0.0017365137324706762, 0.0012818259882838878, -0.02234343652700123, -0.008807490356784587, -0.0014928294018224082, -0.000769159344596669, -0.000360955799108887, 0.0013052379133499225, 0.005212834789568407, 0.0019981152688963496, 0.0009191816458917671, 5.038159057222348e-05, -0.00014888254032603394
 coils dofs=2.8266930816056175, 2.8756690967251286, 1.30251029961789, 0.014529778435672465, 0.3305731314499684, 0.06927475515053119
 Quasisymmetry objective=0.11613092428591508
 Aspect=8.046510492941545
 Mean iota=-0.9829766806666075
 Magnetic well=-0.0475081078154181
 Mercier objective=41.00563714452105
 Total beta=0.022680415507471

fun#102 on 2022/10/22 - 06:23:19 - J=3.547e-01, JF=4.8e-05, Jf=4.1e-05, ⟨B·n⟩=3.9e-03, B·n max=2.4e-02, C-C-Sep=0.12
 J_CC=9.4e-07, J_LENGTH_PENALTY=5.9e-07, J_CURVATURE=0.0e+00, J_MSC=2.0e-06, J_ALS=3.3e-06
 Coil lengths=sum([3.2, 3.6, 3.5])=10.3, curvature=[5.4, 5.1, 5.8], mean squared curvature=[9.0, 9.1, 9.0]
 surface dofs=0.15981731146722702, 0.007401066357185634, 0.0007285214748615166, 0.0003130464809043562, -0.005044414613116207, -0.06997711196446124, 0.12716696471752176, 0.013874369359008099, 0.002802388475413735, -0.00038466088748254323, -0.00040517749990006427, -0.00031189034556114415, 0.010563983566891958, -0.01967700458780574, -0.00899527923883407, -0.00120174975256285, -0.0012528940417578002, 0.00028509060884159145, -0.0019077355339831834, 0.0006249917672057956, 0.0024697963421425094, 0.001128839201656682, 0.0007050418671870196, 1.9324422786550313e-05, 0.14007269017669266, 0.00694899516087303, 0.0002351326549917099, -0.0006792440152205506, 0.001482734578376468, 0.04508773258651121, 0.13042692951626372, 0.011703508325937013, -3.692962595002114e-05, -0.0007194397494626397, 0.0006832377774587181, -0.0016930377023134176, 0.001332309900165571, -0.022507443598888854, -0.008850247689507674, -0.0014932056223821162, -0.0007544267744905485, -0.0003529324453673655, 0.0013876177523044083, 0.005253007359785084, 0.002056360571865217, 0.0009782333309302778, 6.429949261251141e-05, -0.00013908094019808722
 coils dofs=2.82777156482442, 2.8754761103989974, 1.302404315251076, 0.013122425404101967, 0.3299981970213693, 0.06791080501081895
 Quasisymmetry objective=0.11305853060643978
 Aspect=8.03244209870878
 Mean iota=-0.9890452524230487
 Magnetic well=-0.04795858575453338
 Mercier objective=41.41352973697109
 Total beta=0.022759432439697695

fun#103 on 2022/10/22 - 06:27:31 - J=3.519e-01, JF=4.8e-05, Jf=4.1e-05, ⟨B·n⟩=3.9e-03, B·n max=2.4e-02, C-C-Sep=0.12
 J_CC=1.1e-06, J_LENGTH_PENALTY=6.3e-07, J_CURVATURE=0.0e+00, J_MSC=2.1e-06, J_ALS=3.3e-06
 Coil lengths=sum([3.2, 3.6, 3.5])=10.3, curvature=[5.4, 5.0, 5.8], mean squared curvature=[9.0, 9.0, 9.0]
 surface dofs=0.16010704596319836, 0.007314169369988001, 0.0007716050457826056, 0.000356810783032278, -0.005020514572098869, -0.0703459483531931, 0.1272892647876663, 0.014048145108161006, 0.00277339821607477, -0.00039758265394062295, -0.00044783677808144206, -0.00029259788297600494, 0.010587396518805466, -0.01964270845115833, -0.009069693429664797, -0.0011925821354763337, -0.001236330894182988, 0.0003003871907101823, -0.0019171234792924453, 0.0006476850253710909, 0.0024736967247726608, 0.001136912832217101, 0.0006981900961834228, 1.984006210380237e-05, 0.14021912823027502, 0.007006372986817138, 0.0002451365273638886, -0.0006838939897911377, 0.001462422968109236, 0.045182897475055425, 0.13062044105475934, 0.011789748151523484, 2.247267638328438e-06, -0.0007110085060292334, 0.0006976371791559327, -0.0017198275335617564, 0.0014063151698000265, -0.022498619304642444, -0.00886504917796504, -0.0014811092518064884, -0.0007455580522007025, -0.0003481647016714123, 0.0014015099011224573, 0.005213859378000877, 0.002056371194340318, 0.0009922834704561253, 5.820197115625441e-05, -0.00013387237429802
 coils dofs=2.8284900146845393, 2.8753563713081998, 1.3022954940609033, 0.012166316798069121, 0.3297457287113697, 0.06716533683707385
 Quasisymmetry objective=0.11166866965501562
 Aspect=8.02553648507479
 Mean iota=-0.9922551409927256
 Magnetic well=-0.0480181133900129
 Mercier objective=41.4942624590089
 Total beta=0.02279915671082399

fun#104 on 2022/10/22 - 06:31:31 - J=3.485e-01, JF=4.7e-05, Jf=4.1e-05, ⟨B·n⟩=3.8e-03, B·n max=2.4e-02, C-C-Sep=0.12
 J_CC=1.0e-06, J_LENGTH_PENALTY=6.1e-07, J_CURVATURE=0.0e+00, J_MSC=1.9e-06, J_ALS=3.3e-06
 Coil lengths=sum([3.2, 3.6, 3.5])=10.3, curvature=[5.5, 5.0, 5.9], mean squared curvature=[9.0, 9.0, 9.0]
 surface dofs=0.16037566948675994, 0.007299351784573804, 0.0007845475911943851, 0.00039530362169321335, -0.005059713616834772, -0.07052213425722548, 0.1273848339125507, 0.014148326877900344, 0.0026947653397264176, -0.0004108125718272537, -0.0004530937953900289, -0.00027213913834247947, 0.010464429773993486, -0.019586990736958614, -0.009083368067600607, -0.0011879924883566597, -0.0012009904577181684, 0.00025225295806863935, -0.0018827369634411583, 0.000736847532808327, 0.0024593118077801284, 0.0011176269060821098, 0.0006793484095729467, 2.631339727315064e-05, 0.14044520805528152, 0.007127847288965979, 0.000251578751662806, -0.0006747745917005041, 0.0014866089849489197, 0.04533179793145689, 0.13076572333712197, 0.011745254794820397, -3.4288669323724703e-06, -0.0007076600708966042, 0.0007116192002904523, -0.0017739991865878232, 0.0014140000826110232, -0.022474459788933216, -0.008824393974453084, -0.0014460924258498417, -0.0007214272307480946, -0.00031867290151938967, 0.0014940571026701615, 0.005241152587592637, 0.002018944017292279, 0.0009681871250621371, 4.814971191188201e-05, -0.00012399393739163247
 coils dofs=2.8292417215698573, 2.8752300887079305, 1.3022392283215667, 0.011196716101741168, 0.3295477337082053, 0.06646519657147808
 Quasisymmetry objective=0.1110132880654339
 Aspect=8.023258593374171
 Mean iota=-0.9944673208284273
 Magnetic well=-0.048024713707245516
 Mercier objective=41.495759548580835
 Total beta=0.02280773046176531

fun#105 on 2022/10/22 - 06:35:50 - J=3.467e-01, JF=4.7e-05, Jf=4.0e-05, ⟨B·n⟩=3.8e-03, B·n max=2.4e-02, C-C-Sep=0.12
 J_CC=1.1e-06, J_LENGTH_PENALTY=4.3e-07, J_CURVATURE=0.0e+00, J_MSC=2.0e-06, J_ALS=3.4e-06
 Coil lengths=sum([3.2, 3.6, 3.5])=10.3, curvature=[5.4, 5.0, 5.9], mean squared curvature=[9.0, 9.0, 9.0]
 surface dofs=0.16066380464754115, 0.007246682747568773, 0.0008200767112765699, 0.00040459094076817715, -0.005042109438452784, -0.07077404572748434, 0.12751578613395073, 0.01431276258417437, 0.00263846453028106, -0.00043289424925963243, -0.0004749740345535927, -0.00022767512528548635, 0.010287750138086077, -0.019470450061302182, -0.009088249590847359, -0.0011659863146094823, -0.0011707496336054962, 0.00021331296925531756, -0.001916260785679445, 0.0009121878981353769, 0.0024157981280567, 0.0010957460667558958, 0.0006331401849216545, 2.7633085809227208e-05, 0.14070322953796785, 0.007267080586574057, 0.00026392916500333363, -0.0006445383565163888, 0.0015043892301299746, 0.04545077062751703, 0.13092630685729298, 0.011725585680296517, -2.5278720056196107e-05, -0.0007134580879401615, 0.0007249086492661008, -0.0017685586591821704, 0.0014407783379276676, -0.022483242385405295, -0.008776810939071816, -0.00140029796104999, -0.0007012904637368919, -0.000292535619083803, 0.0016025350521332994, 0.005337255128074751, 0.0019864632374824915, 0.0009308698739089842, 8.6963172777885e-06, -0.00011873314710408343
 coils dofs=2.830158516527023, 2.8750733214860493, 1.3022649940886684, 0.010111803577796424, 0.329360145035211, 0.06560392120655992
 Quasisymmetry objective=0.11056130586009122
 Aspect=8.019937090186579
 Mean iota=-0.9962606358004912
 Magnetic well=-0.048070990362427866
 Mercier objective=41.500978945693895
 Total beta=0.022840057318291453

fun#106 on 2022/10/22 - 06:40:00 - J=3.445e-01, JF=4.7e-05, Jf=4.0e-05, ⟨B·n⟩=3.8e-03, B·n max=2.4e-02, C-C-Sep=0.12
 J_CC=1.2e-06, J_LENGTH_PENALTY=3.8e-07, J_CURVATURE=0.0e+00, J_MSC=1.7e-06, J_ALS=3.4e-06
 Coil lengths=sum([3.2, 3.6, 3.5])=10.3, curvature=[5.4, 5.1, 6.0], mean squared curvature=[9.0, 9.0, 9.0]
 surface dofs=0.1609055499149285, 0.007179102026223874, 0.0008366783487318743, 0.00043054685243204164, -0.005049885554219145, -0.07090079386972864, 0.12757251720309867, 0.01437650605462165, 0.0026329029165238307, -0.0004553655586014736, -0.0005227560843811148, -0.000147639004652055, 0.01018178332698381, -0.019411032151512513, -0.009066343368989737, -0.001176714622243976, -0.001167553102228169, 0.00022087512685093879, -0.001978092935126755, 0.000991909893870224, 0.0024289755589344186, 0.0010853583345034883, 0.0006030344224009895, 2.8193738912837465e-05, 0.14081481496161902, 0.007270912160034124, 0.0002645435160739602, -0.000636674315859968, 0.0014829891451916197, 0.04553916748570845, 0.1310063140139258, 0.011678264355709693, -3.8789930714671745e-05, -0.000720131656038708, 0.0007343484540221017, -0.001722283132787734, 0.0014497889924847903, -0.0224719109741, -0.008774465558598033, -0.001407949036959751, -0.0007039353106457932, -0.0002846238285475367, 0.0016157244745624607, 0.005420371432840774, 0.002032855161833488, 0.0009214373089256022, -1.693927786714396e-05, -0.00011725832388766173
 coils dofs=2.83067574744923, 2.874984651420864, 1.302362475785246, 0.009570999438135927, 0.3292407010121283, 0.06512707249524756
 Quasisymmetry objective=0.11078898061226519
