index,Nfeval,J,Jf,Lengths,J_CC,J_LENGTH_PENALTY,J_CURVATURE,J_MSC,J_ALS,curvatures,msc,B.n,gradJcoils,C-C-Sep
20,21,0.01004067873146377,0.006786851195525608,10.62803899203445,0.0004677813975374147,2.738330521140642e-05,0.0005138195411364305,0.0022430604156316912,1.7828764212203777e-06,21.687091496342255,24.503724748981426,0.04959732148614025,1.054214934061958,0.07253148315113425
21,22,0.008925933850512924,0.00821068732369622,10.618062552210326,0.0004548822029023011,9.683167055404829e-06,7.750352593712818e-05,0.00017126933177815423,1.9082991437176397e-06,17.18230853295171,21.974006540383098,0.055375225069750546,0.20377019858797663,0.06998363172777966
22,23,0.007220819512067761,0.005911484889008813,10.628434067329465,0.0003754829892274713,2.3569613367614333e-05,6.122144444332843e-05,0.0008472949430607415,1.7656329597918304e-06,15.729123177012475,22.943778360287084,0.04599238609175247,0.26858972200999354,0.07926310002668212
23,24,0.005656421246296489,0.004847482070937533,10.642728575668006,0.00035940052177761857,1.1668972648479034e-05,1.010021440563808e-06,0.0004351199524264929,1.7397070658018617e-06,15.126481532973397,22.49532383027848,0.04171854709807963,0.18308462663367095,0.08160414896940428
24,25,0.004821150395787285,0.0043724123147217825,10.652817490156348,0.00030479914756995356,1.463538667329777e-05,5.361964028300543e-07,0.00012699479431127074,1.7725561081501673e-06,14.11755959108466,21.42878021917328,0.040252151447590354,0.06984382789799255,0.08629093175364541
25,26,0.004473894257334258,0.0036437184888653317,10.689054881057398,0.00029811469300512484,0.00012567842921305255,6.791256088029067e-06,0.0003978749408872707,1.7164492754493263e-06,14.585737587111215,22.312782446339877,0.03681410353734601,0.13994537447910002,0.09097699748388677
26,27,0.003949435246882351,0.0034320161019024405,10.680560481121173,0.0002912656569898012,0.00012912661360358198,1.4375547537225222e-07,9.520462888864285e-05,1.678490022512197e-06,14.25747342622185,21.719443105214776,0.035655016128463085,0.07993793479127005,0.08850090622773962
27,28,0.0036078187037198676,0.003233320058105805,10.664684369245089,0.00021981748979445814,0.00010034704395658136,2.197837053724855e-06,5.047995559211309e-05,1.656319217185182e-06,14.074201397845757,21.321120092770347,0.03445728670688588,0.04916958518774768,0.0924703093366076
28,29,0.0032432150484015343,0.002548761040972466,10.660151876113583,0.00017009485142841898,0.0001394489713630728,1.0219364806838543e-05,0.0003731436448647774,1.5471749659605478e-06,14.554080936640965,22.35811110375279,0.030226643938812137,0.13994490296230974,0.09979564462825682
29,30,0.0027265560087179216,0.002506803522238141,10.610548295581703,0.00011986928164584487,3.1442278730626946e-05,0.0,6.695768923091068e-05,1.483236872397902e-06,13.16523416267239,21.481282910528016,0.029727663926501852,0.04859020959322644,0.10220366259099126
30,31,0.002506501238355644,0.002259349969558131,10.604317514165784,0.0001262748040259745,3.611533696913625e-05,0.0,8.33349095739751e-05,1.4262182284267264e-06,13.434975174680943,21.6593217460945,0.028187728625441506,0.052186460376956255,0.10360442086477845
31,32,0.0020751492837662224,0.001756644905472894,10.597279652618868,6.251697902966632e-05,7.99032111001742e-05,0.0,0.0001747849929695475,1.299195193940757e-06,13.064949331784,21.79806728994209,0.024926798003854986,0.06252577239201121,0.10851356583330317
32,33,0.001814909335735329,0.0016655133971185524,10.560925397649386,6.27334518723015e-05,9.604976613228064e-06,0.0,7.581862907660506e-05,1.238881054642007e-06,12.334913708412408,21.505914143989056,0.02391379161799893,0.046778346348711766,0.10901801077781302
33,34,0.0016273359068061115,0.001448175232688566,10.565525151087213,5.7410450332756634e-05,2.5934323943320298e-05,0.0,9.460137060267963e-05,1.2145292387888479e-06,12.321982345355723,21.554453227896552,0.022218596295035312,0.03314506773190222,0.11025225641236291
34,35,0.001435920688275921,0.001197628001892285,10.562760235624461,4.617114233953174e-05,4.627889416816666e-05,0.0,0.00014467365044696628,1.1689994289714737e-06,12.249286936274965,21.718451636742547,0.020282104212009038,0.038591786321800665,0.11190550096466947
35,36,0.0012209944324101149,0.0010627048734788765,10.545760276768739,4.689822538795296e-05,2.7713341417216283e-05,0.0,8.253728600992676e-05,1.140706116142343e-06,12.62460843867318,21.587452214680738,0.019220930712994362,0.04271442634603495,0.11038056002939704
36,37,0.0010979345803866188,0.0008376668634410526,10.540512102946824,6.705871800593419e-06,4.598987608231538e-05,7.127283561795595e-06,0.00019934408723468406,1.1005982661777458e-06,14.402791877378823,22.03708007567339,0.017229864589640907,0.08292097932495446,0.11822506935172834
37,38,0.0009486008042802458,0.0009242749943807753,10.509874434477576,1.5026646153395392e-05,2.811688935136407e-06,0.0,5.4126738334257435e-06,1.0748009775128883e-06,12.407067705310464,20.63881638607837,0.01813921562761019,0.04585255556266208,0.11650653200039959
