ln,lt,growth_rate,omega,ky,weighted_growth_rate
6.0,1.5,-0.00454149107254029,0.389534219126823,4.0,-0.0026384271254840477
1.0,2.0,0.04644408475043078,0.24755665421143389,4.0,0.04061327656170129
1.5,2.0,0.036789662366041836,0.03191744410079414,0.4343369612009244,0.02846516459812074
2.0,2.0,0.018078544398295007,0.025919474538464878,0.6288286528841778,0.009990365294861405
2.5,2.0,-0.005530124425108075,0.06589864693627677,1.908309989527504,-0.009506264902520632
3.0,2.0,-0.006885540652412736,0.024011264732180026,0.9104117540326158,-0.006219373614209302
4.0,2.0,-0.004534034129687062,0.07849858645872747,2.7628318729358137,-0.003120521947323942
4.5,2.0,-0.0039889326733916625,0.19053345016557552,1.908309989527504,-0.0024725596363810395
5.0,2.0,-0.003947629179952992,-0.3040043029903164,0.6288286528841778,-0.0023681079870406436
3.5,2.0,-0.005764488828424018,0.10529151434272499,2.7628318729358137,-0.005048951877758303
5.5,2.0,-0.004173566439418182,-0.008691238688002211,1.3180849156270993,-0.002599727420441382
6.0,2.0,-0.004554375297135572,-0.25441334830402723,0.9104117540326158,-0.0027058829020506544
0.5,2.5,0.06676365348219071,0.440293718004729,2.7628318729358137,0.07142162703659533
1.0,2.5,0.0676362965446339,0.28609680062719955,2.7628318729358137,0.06657007589948956
2.0,2.5,0.04209759493001526,0.13056177527999738,4.0,0.027212798241662447
1.5,2.5,0.06634458673887411,0.22322416393904854,4.0,0.04882519003049758
2.5,2.5,0.02334499208565943,0.017611469079636805,0.6288286528841778,-0.004275206903036779
3.0,2.5,-0.004725275973417413,0.08752955613305534,1.908309989527504,-0.005951000937238161
3.5,2.5,-0.005574389508821187,-0.012499003485092785,0.9104117540326158,-0.0045950256590756335
4.0,2.5,-0.004758324015549598,0.11294647869520145,2.7628318729358137,-0.004050641832898943
4.5,2.5,-0.004049270948999959,-0.18897849316827364,0.6288286528841778,-0.002903063646284706
5.0,2.5,-0.003912827873782929,0.07646050713264567,2.7628318729358137,-0.0025750415365798952
6.0,2.5,-0.004407325240320119,-0.011141182007793524,1.3180849156270993,-0.0029410379605610774
5.5,2.5,-0.004051721229840011,-0.1784306956895427,0.9104117540326158,-0.002577141189104269
0.5,3.0,0.08608542121011198,0.3562038830819579,1.908309989527504,0.09319367209409707
1.5,3.0,0.09968426155535622,0.3054975868993926,4.0,0.07190580135022209
1.0,3.0,0.09696348468291223,0.37507242722616163,2.7628318729358137,0.08882750185764178
2.0,3.0,0.10136403833018312,0.20060657500377707,4.0,0.050510128227398386
